HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Age_group,Cabin_Deck,Cabin_Number,Cabin_Side,Group,alone,Expenditure,spending
0,0,1,39.0,0,1.9459101490553132,2.70805020110221,0.0,6.490723534502507,4.07753744390572,2,4,5,1568,1,8196,0,736.0,1
0,1,2,37.0,0,0.0,0.0,0.0,0.0,0.0,2,4,6,1321,1,8196,0,0.0,0
0,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,2,3,6,1328,0,8198,1,0.0,0
1,1,2,26.0,0,0.0,0.0,0.0,0.0,0.0,2,3,3,255,0,8201,1,0.0,0
0,0,2,49.0,0,1.791759469228055,0.0,5.153291594497779,0.0,7.227662498728654,2,4,5,1694,0,8206,1,1553.0,1
1,0,0,32.0,1,0.0,9.006754319877503,6.1675164908883415,6.6293632534374485,4.5217885770490405,2,4,3,256,0,8215,1,9480.0,1
0,1,2,34.0,0,0.0,0.0,0.0,0.0,0.0,2,4,6,1324,1,8223,1,0.0,0
0,0,2,13.0,0,4.343805421853684,6.12029741895095,4.782564690934854,7.130098510125578,0.0,2,1,6,1326,1,8228,1,1896.4102079395084,1
0,0,1,21.0,0,0.0,0.0,0.0,6.161207321695077,5.278114659230517,2,2,5,1573,1,8230,1,668.0,1
1,0,2,55.0,0,0.0,7.517520850603031,2.3978952727983707,4.532599493153256,7.850882664809852,2,5,0,86,0,8234,1,4508.0,1
1,1,0,61.0,0,0.0,0.0,0.0,0.0,0.0,2,5,1,273,0,8236,1,0.0,0
1,0,2,24.0,0,0.0,7.907283609426348,0.0,0.0,0.0,2,2,3,243,1,8240,1,2716.0,1
0,1,2,25.0,0,0.0,0.0,0.0,0.0,0.0,2,2,6,1329,1,8241,1,0.0,0
0,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0,2,0,6,1338,0,8245,0,0.0,0
0,1,2,38.0,0,0.0,0.0,0.0,0.0,0.0,2,4,6,1338,0,8245,0,0.0,0
2,1,2,30.0,0,0.0,0.0,0.0,0.0,0.0,2,3,4,528,0,8246,1,0.0,0
0,0,2,15.0,0,7.575584651557793,1.0986122886681098,4.782564690934854,0.0,3.4965075614664802,2,1,5,1698,0,8249,1,2101.4102079395084,1
0,1,2,21.0,0,0.0,0.0,0.0,0.0,0.0,2,2,6,1340,0,8250,1,0.0,0
0,0,0,56.0,0,0.0,5.958424693029782,0.0,7.860956364876389,0.0,2,5,5,1580,1,8253,1,2979.0,1
1,0,0,51.0,0,0.0,8.317277766221235,0.0,2.6390573296152584,7.90100705199242,2,5,2,308,1,8256,1,6805.0,1
2,0,2,26.0,0,7.807916628926408,1.6094379124341003,2.9444389791664403,0.0,0.0,2,3,5,1581,1,8258,1,2481.0,1
2,0,2,50.0,0,6.313499643733878,5.87493073085203,3.8918202981106265,4.30406509320417,1.791759469228055,2,4,3,244,1,8262,1,1031.973282442748,1
2,0,2,22.0,0,6.933423025730715,0.0,4.356708826689592,2.8903717578961645,0.0,2,2,5,1583,1,8263,1,1119.0,1
0,0,2,25.0,0,1.6094379124341003,0.0,7.13966033596492,0.0,0.0,2,2,1,1098,1,8269,1,1264.0,1
0,0,0,37.0,0,3.4339872044851463,0.0,6.779921907472252,0.0,0.0,2,4,6,1347,0,8274,1,909.0,1
0,1,2,17.0,0,0.0,0.0,0.0,0.0,0.0,2,1,6,1335,1,8278,1,0.0,0
1,1,0,38.0,0,0.0,0.0,0.0,0.0,0.0,2,4,1,274,0,8283,1,0.0,0
0,1,1,33.0,0,0.0,0.0,0.0,0.0,0.0,2,4,6,1337,1,8284,0,0.0,0
0,0,2,24.0,0,2.8903717578961645,0.0,6.52649485957079,0.0,0.0,2,2,5,1589,1,8284,0,699.0,1
0,0,2,21.0,0,6.542471960506805,3.091042453358316,0.0,0.0,4.564348191467836,2,2,6,1338,1,8285,1,809.0,1
1,1,2,37.0,0,0.0,0.0,0.0,0.0,0.0,2,4,2,309,1,8286,1,0.0,0
2,1,2,49.0,0,0.0,0.0,0.0,0.0,0.0,2,4,5,1590,1,8290,1,0.0,0
1,0,0,42.0,0,4.902070393271432,8.223358899479258,0.0,7.526717561352706,8.676928249537397,2,4,2,311,1,8293,1,11580.568100358423,1
2,1,2,33.0,0,0.0,0.0,0.0,0.0,0.0,2,4,5,1706,0,8296,1,0.0,0
0,0,2,25.0,0,6.810142450115136,0.0,0.0,0.0,0.0,2,2,4,544,1,8299,1,906.0,1
2,0,2,27.0,0,7.134890851565884,4.844187086458591,5.963579343618446,0.0,0.0,2,3,5,1707,0,8304,0,1768.0,1
2,1,2,1.0,0,0.0,0.0,0.0,0.0,0.0,2,0,5,1707,0,8304,0,0.0,0
2,0,2,20.0,0,4.2626798770413155,7.3987862754199485,4.430816798843313,1.791759469228055,5.288267030694535,2,2,5,1707,0,8304,0,1988.0,1
1,1,2,20.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1,322,1,8305,0,0.0,0
1,1,0,51.0,0,0.0,0.0,0.0,0.0,0.0,2,5,1,322,1,8305,0,0.0,0
1,1,2,33.0,0,0.0,0.0,0.0,0.0,0.0,2,4,1,322,1,8305,0,0.0,0
0,0,1,45.0,0,0.0,0.0,2.302585092994046,7.838737559599282,1.6094379124341003,2,4,5,1708,0,8308,1,2549.0,1
1,0,0,25.0,0,3.8066624897703196,8.581294116822761,0.0,7.659171367666058,5.6240175061873385,2,2,2,276,0,8309,1,7769.0,1
0,0,2,21.0,0,0.6931471805599453,2.0794415416798357,4.219507705176107,6.553933404025811,0.6931471805599453,2,2,1,336,1,8311,1,777.0,1
2,1,2,22.0,0,0.0,0.0,0.0,0.0,0.0,2,2,5,1597,1,8312,1,0.0,0
0,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,2,3,6,1342,1,8325,0,0.0,0
0,0,2,33.0,0,0.0,6.091309882077698,0.0,0.0,7.01571242048723,2,4,5,1599,1,8325,0,1554.0,1
0,0,1,24.0,0,3.1354942159291497,0.6931471805599453,0.0,6.3818160174060985,1.3862943611198906,2,2,6,1355,0,8327,1,616.0,1
0,0,2,38.0,0,3.1780538303479458,6.625392368007956,0.0,0.0,0.0,2,4,5,1714,0,8331,1,776.0,1
0,0,2,18.0,0,6.906754778648554,6.9957661563048505,0.0,0.0,0.0,2,2,5,1715,0,8337,1,2089.0,1
1,0,0,63.0,0,7.768533300926033,3.6109179126442243,0.0,4.812184355372417,6.952201883101936,2,5,1,275,0,8340,0,3566.4491525423728,1
1,0,0,26.0,1,3.784189633918261,7.617267813628347,5.814130531825066,5.272999558563747,4.8283137373023015,2,3,1,275,0,8340,0,2727.0,1
1,0,2,29.0,0,0.0,7.785720896534624,0.0,6.9930151229329605,7.471932078245122,2,3,1,275,0,8340,0,5250.0,1
0,1,1,24.0,0,0.0,0.0,0.0,0.0,0.0,2,2,6,1360,0,8347,1,0.0,0
0,0,0,51.0,0,4.382026634673881,4.248495242049359,0.0,6.343880434126331,0.6931471805599453,2,5,4,533,0,8349,1,717.0,1
2,0,2,25.0,1,6.740519359606223,0.0,5.932245187448011,4.356708826689592,0.0,2,2,4,534,0,8350,1,1298.0,1
2,0,2,41.0,0,8.15248607578024,0.0,5.529429087511423,0.0,0.0,2,4,3,248,1,8351,1,3722.0,1
0,0,0,20.0,0,0.0,6.665683717782408,1.3862943611198906,7.050122520269059,4.219507705176107,2,2,5,1719,0,8352,1,2006.0,1
0,0,2,22.0,0,6.156978985585555,4.406719247264253,6.878326468291325,0.0,0.0,2,2,5,1603,1,8353,1,1522.0,1
1,1,0,15.0,0,0.0,0.0,0.0,0.0,0.0,2,1,1,324,1,8355,1,0.0,0
1,0,0,34.0,0,4.31748811353631,10.060405827607546,0.0,0.0,6.582025138892826,2,4,1,325,1,8357,0,24192.0,1
1,1,0,19.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1,325,1,8357,0,0.0,0
0,0,2,28.0,0,6.863803391452954,6.467698726104354,0.6931471805599453,0.0,2.0794415416798357,2,3,4,535,0,8358,1,1607.0,1
0,0,2,18.0,0,0.0,3.970291913552122,3.970291913552122,2.1972245773362196,7.321188556739478,2,2,4,536,0,8359,1,1623.0,1
1,0,0,31.0,0,0.0,7.731930721948486,0.0,8.460622839927844,5.811140992976701,2,4,1,327,1,8361,0,7336.0,1
1,0,0,26.0,0,6.961296045910167,7.345655153833858,0.0,8.204945165019208,6.559615237493242,2,3,1,327,1,8361,0,6965.44976076555,1
1,0,0,9.0,0,0.0,0.0,0.0,0.0,0.0,2,0,1,327,1,8361,0,0.0,0
1,1,0,42.0,0,0.0,0.0,0.0,0.0,0.0,2,4,1,327,1,8361,0,0.0,0
1,0,2,32.0,0,0.0,7.97349996402463,6.329720905522696,0.6931471805599453,6.565264970035361,2,4,1,327,1,8361,0,4172.0,1
0,1,1,22.0,0,0.0,0.0,0.0,0.0,0.0,2,2,6,1362,0,8364,1,0.0,0
0,0,2,51.0,0,5.41610040220442,5.1692285471267825,6.543911845564792,3.6888794541139363,0.0,2,5,6,1343,1,8367,1,1131.7791798107255,1
1,0,2,31.0,0,0.0,8.503905297089302,0.0,4.430816798843313,5.560681631015528,2,4,3,249,1,8370,0,5275.0,1
1,0,2,44.0,0,3.970291913552122,5.82600010738045,6.884486652042782,0.0,8.571113033405668,2,4,3,249,1,8370,0,6642.0,1
1,1,2,36.0,0,0.0,0.0,0.0,0.0,0.0,2,4,2,314,1,8372,1,0.0,0
2,1,2,29.0,0,0.0,0.0,0.0,0.0,0.0,2,3,5,1723,0,8385,0,0.0,0
2,0,2,36.0,1,6.340359303727752,0.0,5.0369526024136295,0.0,6.499787040655854,2,4,5,1723,0,8385,0,1383.0,1
2,0,2,9.0,0,0.0,0.0,0.0,0.0,0.0,2,0,5,1723,0,8385,0,0.0,0
0,0,2,16.0,0,0.6931471805599453,6.660575149839686,0.0,0.0,2.302585092994046,2,1,4,551,1,8387,1,790.0,1
0,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,2,2,6,1344,1,8389,1,0.0,0
2,0,2,51.0,0,0.0,0.0,0.0,0.0,0.0,2,5,4,552,1,8391,1,0.0,0
2,0,1,30.0,0,6.90975328164481,0.0,6.393590753950631,2.8903717578961645,0.0,2,3,5,1611,1,8396,1,1615.0,1
0,0,1,44.0,0,0.0,0.0,0.0,7.427738840532894,0.0,2,4,4,538,0,8399,1,1681.0,1
0,0,1,22.0,0,0.0,6.326149473155099,1.791759469228055,5.1647859739235145,0.0,2,2,5,1612,1,8400,0,737.0,1
0,1,2,39.0,0,0.0,0.0,0.0,0.0,0.0,2,4,6,1345,1,8400,0,0.0,0
0,0,1,18.0,0,5.4116460518550396,0.0,0.0,3.332204510175204,8.402455513945814,2,2,6,1345,1,8400,0,4707.0,1
1,1,2,34.0,0,0.0,0.0,0.0,0.0,0.0,2,4,2,278,0,8402,0,0.0,0
1,1,2,25.0,0,0.0,0.0,0.0,0.0,0.0,2,2,2,278,0,8402,0,0.0,0
1,1,2,25.0,0,0.0,0.0,0.0,0.0,0.0,2,2,2,278,0,8402,0,0.0,0
0,0,0,16.0,0,0.0,7.074116816197362,5.37989735354046,0.0,4.776735907417028,2,1,5,1614,1,8408,0,1513.7162162162163,1
0,1,1,41.0,0,0.0,0.0,0.0,0.0,0.0,2,4,6,1347,1,8408,0,0.0,0
0,0,2,28.0,0,1.0986122886681098,7.099201743553092,5.278114659230517,0.0,0.0,2,3,5,1727,0,8412,1,1407.0,1
0,1,2,15.0,0,0.0,0.0,0.0,0.0,0.0,2,1,6,1348,1,8413,1,0.0,0
2,0,2,49.0,0,6.400257445308821,0.0,7.192182058713246,6.587550014824796,1.6094379124341003,2,4,5,1616,1,8415,1,2658.0,1
0,0,2,43.0,0,0.0,0.0,6.654152520183219,0.0,4.543294782270004,2,4,5,1617,1,8417,1,868.0,1
0,0,2,28.0,0,7.329749689041512,3.4965075614664802,4.0943445622221,1.3862943611198906,0.0,2,3,4,539,0,8422,1,1618.0,1
0,0,2,18.0,0,0.0,0.0,3.8501476017100584,6.042632833682381,6.075346031088684,2,2,5,1728,0,8424,1,900.0,1
0,1,0,14.0,0,0.0,0.0,0.0,0.0,0.0,2,1,6,1350,1,8425,0,0.0,0
0,1,2,40.0,0,0.0,0.0,0.0,0.0,0.0,2,4,6,1350,1,8425,0,0.0,0
0,0,2,28.0,0,0.0,6.785587645007929,0.0,0.0,0.0,2,3,6,1375,0,8426,0,884.0,1
0,0,2,34.0,0,8.283241441385425,0.0,2.4849066497880004,0.0,0.0,2,4,6,1375,0,8426,0,3967.0,1
0,0,2,22.0,0,0.0,3.1354942159291497,6.873163834212518,0.0,0.0,2,2,4,555,1,8428,1,987.0,1
1,1,2,41.0,0,0.0,0.0,0.0,0.0,0.0,2,4,3,261,0,8434,1,0.0,0
0,0,2,19.0,0,5.093750200806762,2.4849066497880004,0.0,0.0,7.104144092987527,2,2,5,1730,0,8435,1,1389.0,1
0,0,2,33.0,0,3.58351893845611,6.565264970035361,0.0,7.326465613840322,0.0,2,4,5,1622,1,8436,1,2263.0,1
0,1,2,19.0,0,0.0,0.0,0.0,0.0,0.0,2,2,6,1378,0,8439,1,0.0,0
2,0,0,24.0,0,6.54965074223381,0.0,4.174387269895637,5.560681631015528,5.017279836814924,2,2,5,1731,0,8440,0,1171.0,1
2,1,2,3.0,0,0.0,0.0,0.0,0.0,0.0,2,0,5,1731,0,8440,0,0.0,0
2,1,2,19.0,0,0.0,0.0,0.0,0.0,0.0,2,2,5,1731,0,8440,0,0.0,0
2,1,2,19.0,0,0.0,0.0,0.0,0.0,0.0,2,2,5,429,0,8443,0,0.0,0
2,0,2,45.0,0,7.671826797878781,0.0,6.113682179832232,1.0986122886681098,0.0,2,4,5,1732,0,8443,0,2599.0,1
0,1,1,29.0,0,0.0,0.0,0.0,0.0,0.0,2,3,6,1353,1,8445,0,0.0,0
0,1,2,54.0,0,0.0,0.0,0.0,0.0,0.0,2,5,6,1353,1,8445,0,0.0,0
0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,2,0,6,1353,1,8445,0,0.0,0
2,0,2,18.0,1,7.8528278122817445,0.0,1.9459101490553132,0.0,0.0,2,2,3,262,0,8446,1,2578.0,1
2,1,0,24.0,0,0.0,0.0,0.0,0.0,0.0,2,2,5,1735,0,8450,0,0.0,0
2,0,0,18.0,0,7.132497551660044,0.0,3.5553480614894135,2.1972245773362196,0.0,2,2,5,1735,0,8450,0,1293.0,1
2,1,2,19.0,0,0.0,0.0,0.0,0.0,0.0,2,2,5,1735,0,8450,0,0.0,0
0,0,2,22.0,0,3.2188758248682006,1.3862943611198906,6.593044534142437,1.0986122886681098,0.0,2,2,5,1626,1,8453,1,758.0,1
1,0,2,48.0,0,3.9512437185814275,0.6931471805599453,0.0,1.0986122886681098,7.969357742016346,2,4,2,318,1,8455,1,2944.0,1
1,0,0,39.0,0,0.0,9.307557822691543,6.035481432524756,5.209486152841421,8.362175469149628,2,4,3,251,1,8461,1,15900.0,1
2,0,2,40.0,0,7.718685495198466,1.6094379124341003,5.846438775057725,0.0,0.0,2,4,5,1631,1,8464,0,2598.0,1
2,1,2,34.0,0,0.0,0.0,0.0,0.0,0.0,2,4,5,1631,1,8464,0,0.0,0
0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,2,0,6,1381,0,8473,0,0.0,0
0,0,2,25.0,0,0.0,0.0,5.0689042022202315,6.594413459749778,0.0,2,2,6,1381,0,8473,0,888.0,1
0,1,2,3.0,0,0.0,0.0,0.0,0.0,0.0,2,0,6,1357,1,8478,0,0.0,0
0,0,2,24.0,0,1.9459101490553132,0.0,0.0,6.666956792429207,0.0,2,2,4,557,1,8478,0,791.0,1
2,1,2,39.0,0,0.0,0.0,0.0,0.0,0.0,2,4,5,1634,1,8484,1,0.0,0
0,1,1,55.0,0,0.0,0.0,0.0,0.0,0.0,2,5,6,1359,1,8485,1,0.0,0
1,0,0,24.0,0,5.214935757608986,8.057377488557991,0.0,2.995732273553991,7.325807502595773,2,2,3,264,0,8488,1,4876.0,1
2,0,2,30.0,0,7.303843225277705,0.0,2.1972245773362196,0.0,0.0,2,3,5,1711,1,8490,1,1493.0,1
0,0,2,27.0,0,1.9459101490553132,0.0,5.981414211254481,5.517452896464707,2.8903717578961645,2,3,5,1741,0,8496,1,666.0,1
0,0,2,19.0,0,0.0,0.0,0.0,0.0,0.0,2,2,6,1361,1,8497,1,0.0,0
0,0,2,27.0,0,0.0,5.978885764901122,0.6931471805599453,5.676753802268282,0.6931471805599453,2,3,5,1742,0,8498,1,687.0,1
0,1,1,24.0,0,0.0,0.0,0.0,0.0,0.0,2,2,6,1362,1,8499,1,0.0,0
0,1,1,31.0,0,0.0,0.0,0.0,0.0,0.0,2,4,6,1363,1,8501,1,0.0,0
2,0,2,52.0,0,2.1972245773362196,0.0,0.0,7.325807502595773,0.0,2,5,5,1745,0,8505,1,1526.0,1
1,0,2,34.0,0,0.0,7.691656822810547,5.279623215574006,6.915723448631314,2.0794415416798357,2,4,3,265,0,8507,1,3398.2959001782533,1
2,0,2,58.0,0,6.720220155135295,0.0,5.87493073085203,0.0,0.0,2,5,3,255,1,8510,0,1183.0,1
2,1,2,16.0,0,0.0,0.0,0.0,0.0,0.0,2,1,5,1636,1,8510,0,0.0,0
0,0,2,36.0,0,6.78105762593618,0.0,0.0,1.6094379124341003,0.0,2,4,6,1386,0,8513,1,884.0,1
0,0,2,23.0,0,6.3818160174060985,0.0,5.356586274672012,1.0986122886681098,0.0,2,2,5,1749,0,8515,1,803.0,1
1,0,0,25.0,0,0.0,5.552959584921617,1.0986122886681098,6.799055862058796,4.787491742782046,2,2,0,87,0,8517,0,1274.0,1
1,1,2,21.0,0,0.0,0.0,0.0,0.0,0.0,2,2,0,87,0,8517,0,0.0,0
0,1,2,22.0,0,0.0,0.0,0.0,0.0,0.0,2,2,6,1366,1,8518,1,0.0,0
0,0,2,20.0,0,1.791759469228055,6.602587892189336,0.0,2.3978952727983707,0.0,2,2,6,1367,1,8519,1,751.0,1
0,0,2,56.0,0,5.886104031450156,0.0,0.0,0.0,6.0844994130751715,2,5,5,1638,1,8520,0,797.0,1
0,0,2,4.0,0,0.0,0.0,0.0,0.0,0.0,2,0,6,1368,1,8520,0,0.0,0
1,0,2,36.0,0,0.0,7.428927194802272,3.9512437185814275,4.718498871295094,3.1780538303479458,2,4,2,321,1,8525,0,1868.0,1
1,1,2,47.0,0,0.0,0.0,0.0,0.0,0.0,2,4,2,321,1,8525,0,0.0,0
2,0,2,24.0,0,7.7306140660637395,3.091042453358316,4.007333185232471,5.424950017481403,0.0,2,2,3,256,1,8526,0,2577.0,1
2,0,2,30.0,0,4.23410650459726,5.579729825986222,7.480992162869525,0.0,1.6094379124341003,2,3,4,558,1,8526,0,2109.0,1
0,1,0,21.0,0,0.0,0.0,0.0,0.0,0.0,2,2,6,1387,0,8527,1,0.0,0
0,0,2,52.0,0,0.0,2.4849066497880004,0.0,6.272877006546167,5.579729825986222,2,5,5,1639,1,8529,1,804.0,1
0,1,2,18.0,0,0.0,0.0,0.0,0.0,0.0,2,2,6,1388,0,8531,1,0.0,0
0,0,2,53.0,0,4.0943445622221,4.762173934797756,0.0,5.966146739123692,0.0,2,5,5,1752,0,8532,1,564.0,1
0,1,2,62.0,0,0.0,0.0,0.0,0.0,0.0,2,5,6,1370,1,8533,1,0.0,0
0,0,2,9.0,0,0.0,0.0,0.0,0.0,0.0,2,0,6,1371,1,8534,0,0.0,0
0,1,1,2.0,0,0.0,0.0,0.0,0.0,0.0,2,0,6,1371,1,8534,0,0.0,0
0,1,2,8.0,0,0.0,0.0,0.0,0.0,0.0,2,0,6,1371,1,8534,0,0.0,0
0,0,2,23.0,0,0.0,0.6931471805599453,6.163314804034641,4.584967478670572,4.867534450455582,2,2,5,1641,1,8534,0,701.0,1
2,0,2,28.0,0,7.857867559331803,0.0,1.6094379124341003,1.0986122886681098,2.0794415416798357,2,3,5,1644,1,8538,1,2598.0,1
0,0,2,59.0,0,0.0,6.29156913955832,5.814130531825066,0.0,0.0,2,5,5,1646,1,8543,0,873.0,1
0,1,1,23.0,0,0.0,0.0,0.0,0.0,0.0,2,2,6,1373,1,8543,0,0.0,0
0,0,1,20.0,0,2.4849066497880004,0.0,6.393590753950631,3.258096538021482,3.4011973816621555,2,2,5,1646,1,8543,0,662.0,1
0,0,2,24.0,0,0.0,0.0,4.5217885770490405,6.70808408385307,0.0,2,2,6,1373,1,8543,0,909.0,1
0,0,2,48.0,0,6.045005314036012,0.0,5.916202062607435,0.0,0.0,2,4,4,560,1,8543,0,791.0,1
0,0,2,25.0,0,3.091042453358316,2.1972245773362196,0.0,6.773080375655535,5.420534999272286,2,2,5,1646,1,8543,0,1127.0,1
0,1,1,37.0,0,0.0,0.0,0.0,0.0,0.0,2,4,6,1373,1,8543,0,0.0,0
0,0,2,40.0,0,5.54907608489522,5.135798437050262,0.0,0.0,6.678342114654332,2,4,5,1646,1,8543,0,1219.0,1
0,1,0,17.0,0,0.0,0.0,0.0,0.0,0.0,2,1,6,1389,0,8546,1,0.0,0
0,0,2,17.0,0,6.1675164908883415,0.0,0.0,5.572154032177765,0.0,2,1,5,1754,0,8547,1,738.0,1
0,0,2,21.0,0,0.0,0.0,3.6888794541139363,5.846438775057725,5.971261839790462,2,2,5,1649,1,8550,1,775.0,1
2,0,2,50.0,0,7.136483208590247,0.0,3.6888794541139363,0.0,1.3862943611198906,2,4,4,546,0,8553,1,1298.0,1
0,1,1,38.0,0,0.0,0.0,0.0,0.0,0.0,2,4,6,1390,0,8555,0,0.0,0
0,0,2,39.0,0,3.5263605246161616,6.593044534142437,0.0,0.0,0.0,2,4,5,1757,0,8555,0,762.0,1
0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,0,6,1390,0,8555,0,0.0,0
0,1,2,32.0,0,0.0,0.0,0.0,0.0,0.0,2,4,6,1374,1,8558,1,0.0,0
2,0,2,39.0,0,5.4680601411351315,0.0,5.950642552587727,0.0,0.0,2,4,5,1650,1,8562,1,619.0,1
0,0,2,13.0,0,0.0,2.4849066497880004,3.332204510175204,7.295735072749282,0.6931471805599453,2,1,5,1759,0,8563,1,1512.0,1
0,0,1,18.0,0,5.808142489980444,0.6931471805599453,0.0,6.895682697747868,0.0,2,2,5,1760,0,8564,1,1320.0,1
0,1,2,31.0,0,0.0,0.0,0.0,0.0,0.0,2,4,6,1376,1,8565,0,0.0,0
0,0,0,5.0,0,0.0,0.0,0.0,0.0,0.0,2,0,6,1376,1,8565,0,0.0,0
0,0,2,47.0,0,0.0,1.3862943611198906,4.897839799950911,0.0,6.650279048587422,2,4,6,1376,1,8565,0,908.0,1
1,0,0,43.0,0,0.6931471805599453,6.0330862217988015,0.0,4.6443908991413725,8.553139318189707,2,4,4,549,0,8567,0,5702.0,1
1,0,2,27.0,0,4.02535169073515,7.231287004327616,0.0,8.08271113423758,4.990432586778736,2,3,4,549,0,8567,0,4819.0,1
1,0,2,27.0,0,0.0,5.0689042022202315,3.8918202981106265,4.812184355372417,7.388327859577107,2,3,4,549,0,8567,0,1944.0,1
1,1,0,31.0,0,0.0,0.0,0.0,0.0,0.0,2,4,4,561,1,8568,0,0.0,0
1,1,0,26.0,0,0.0,0.0,0.0,0.0,0.0,2,3,4,561,1,8568,0,0.0,0
0,0,2,22.0,0,1.0986122886681098,0.0,6.734591659972948,0.0,0.0,2,2,6,1393,0,8575,1,842.0,1
1,1,0,25.0,0,0.0,0.0,0.0,0.0,0.0,2,2,2,322,1,8576,1,0.0,0
0,0,1,20.0,0,0.0,0.0,2.6390573296152584,6.175867270105761,5.521460917862246,2,2,5,1761,0,8578,1,742.0,1
1,1,0,23.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1,335,1,8579,1,0.0,0
0,1,2,19.0,0,0.0,0.0,0.0,0.0,0.0,2,2,6,1380,1,8582,1,0.0,0
2,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,2,3,5,1762,0,8583,0,0.0,0
2,1,2,8.0,0,0.0,0.0,0.0,0.0,0.0,2,0,5,1762,0,8583,0,0.0,0
2,0,2,66.0,0,6.9167150203536085,0.0,4.2626798770413155,3.6109179126442243,7.172424577124845,2,5,5,1656,1,8590,1,2416.0,1
0,0,2,17.0,0,6.118097198041348,7.774015077250727,1.3862943611198906,0.0,5.029806408899076,2,1,5,1764,0,8591,1,2984.903409090909,1
0,0,2,41.0,0,7.933796874815411,0.0,0.0,0.0,0.0,2,4,5,1657,1,8593,1,2789.0,1
0,1,2,14.0,0,0.0,0.0,0.0,0.0,0.0,2,1,6,1384,1,8600,1,0.0,0
0,0,2,53.0,0,2.6390573296152584,0.0,3.871201010907891,0.0,6.618738983517219,2,5,6,1395,0,8601,1,808.0,1
0,1,1,13.0,0,0.0,0.0,0.0,0.0,0.0,2,1,6,1397,0,8608,1,0.0,0
0,0,2,19.0,0,1.6094379124341003,0.0,7.380879035564116,0.0,0.0,2,2,4,552,0,8621,1,1608.0,1
0,0,2,19.0,0,0.0,3.1354942159291497,0.0,6.519147287940395,0.0,2,2,5,1660,1,8622,1,699.0,1
0,0,2,14.0,0,6.405228458030842,0.0,0.0,0.0,6.626717749249025,2,1,5,1662,1,8625,1,1358.0,1
0,0,2,18.0,0,0.6931471805599453,0.0,0.0,6.71295620067707,0.0,2,2,5,1663,1,8627,1,823.0,1
2,0,2,25.0,0,5.680172609017068,0.0,7.187657164114956,0.0,0.0,2,2,5,1771,0,8630,1,1614.0,1
0,1,2,16.0,0,0.0,0.0,0.0,0.0,0.0,2,1,6,1401,0,8632,0,0.0,0
0,1,2,6.0,0,0.0,0.0,0.0,0.0,0.0,2,0,6,1401,0,8632,0,0.0,0
2,1,2,22.0,0,0.0,0.0,0.0,0.0,0.0,2,2,5,1669,1,8647,1,0.0,0
0,0,1,3.0,0,0.0,0.0,0.0,0.0,0.0,2,0,6,1403,0,8648,0,0.0,0
0,0,2,19.0,0,6.304448802421981,0.0,2.0794415416798357,0.0,5.420534999272286,2,2,5,1777,0,8648,0,778.0,1
0,1,2,23.0,0,0.0,0.0,0.0,0.0,0.0,2,2,6,1403,0,8648,0,0.0,0
0,0,2,26.0,0,0.6931471805599453,0.0,0.0,6.9726062513017535,4.430816798843313,2,3,5,1670,1,8649,1,1150.0,1
0,0,2,23.0,0,5.3471075307174685,3.970291913552122,1.3862943611198906,0.0,5.961005339623274,2,2,5,1671,1,8651,1,651.0,1
0,0,2,25.0,0,6.354370040797351,0.6931471805599453,0.0,0.0,4.955827057601261,2,2,5,1778,0,8652,1,716.0,1
0,0,1,20.0,0,0.0,0.0,3.044522437723423,6.272877006546167,0.6931471805599453,2,2,5,1672,1,8655,1,550.0,1
0,0,0,29.0,0,2.4849066497880004,0.0,7.102499355774649,1.9459101490553132,0.0,2,3,5,1674,1,8660,1,1231.0,1
0,0,2,26.0,0,1.3862943611198906,6.71174039505618,0.0,0.0,3.912023005428146,2,3,5,1782,0,8662,1,873.0,1
0,1,2,19.0,0,0.0,0.0,0.0,0.0,0.0,2,2,6,1405,0,8665,1,0.0,0
0,1,2,28.0,0,0.0,0.0,0.0,0.0,0.0,2,3,6,1396,1,8666,1,0.0,0
0,0,2,21.0,0,1.3862943611198906,0.0,6.548219102762372,0.0,0.0,2,2,5,1785,0,8676,1,700.0,1
1,0,2,25.0,0,0.0,6.62273632394984,0.0,7.600902459542082,6.681708724462957,2,2,3,261,1,8677,0,3546.680965147453,1
1,0,2,27.0,1,0.0,8.354438940114811,6.089044875446846,2.833213344056216,6.976348070447749,2,3,3,261,1,8677,0,5774.0,1
1,0,2,54.0,0,0.0,7.7142311448490855,0.0,3.7612001156935624,3.6375861597263857,2,5,3,261,1,8677,0,2318.0,1
